lat,lon,name,category,address
13.0538728,80.2466948,T. K. R. Flats,Apartment Complex,", Chennai"
13.0912593,80.2134055,Hexr Factory Immersive Tech Pvt Ltd,Residential Apartment,", Chennai"
13.0805731,80.2412533,Samarpan,Residential Apartment,", Chennai"
13.0805682,80.24153,Landon Towers,Residential Apartment,"Landons Road, Chennai"
13.0805692,80.2417623,Ananda Apartments,Apartment Complex,", Chennai"
12.9815663,80.188868,Sri Rajarajeswari Apartment,Apartment Complex,"20th Street, Lakshmi Nagar, Nanganallur, Chennai"
13.0304485,80.2758866,Unnamed Apartment,Apartment Complex,", Chennai"
13.0304431,80.275718,Unnamed Apartment,Apartment Complex,", Chennai"
13.0784553,80.1470357,Unnamed Apartment,Apartment Complex,", Chennai"
13.0786534,80.1470523,Unnamed Apartment,Apartment Complex,", Chennai"
13.0866177,80.1651774,Unnamed Apartment,Apartment Complex,", Chennai"
13.0845417,80.1745198,Unnamed Apartment,Apartment Complex,", Chennai"
13.0841926,80.1621475,Unnamed Apartment,Apartment Complex,", Chennai"
13.085115,80.1627058,Unnamed Apartment,Apartment Complex,", Chennai"
13.0841981,80.1637904,Annal Apartments,Apartment Complex,"Annamalai Avenue, Chennai"
13.0864537,80.1645769,Unnamed Apartment,Apartment Complex,", Chennai"
13.0844043,80.1621887,Unnamed Apartment,Apartment Complex,", Chennai"
13.0369223,80.2795328,A,Residential Apartment,", Chennai"
13.0360066,80.2794718,D,Residential Apartment,", Chennai"
13.0364907,80.279276,E,Residential Apartment,", Chennai"
13.036665,80.279673,B,Residential Apartment,", Chennai"
13.0362294,80.2796193,C,Residential Apartment,", Chennai"
13.1222937,80.1495746,Aarti Sivaraman Apartments,Apartment Complex,"Old Township Road, Chennai"
13.0457844,80.1860713,Promodham-Sri Padmavathi Homes,Residential Apartment,"Second Main Road, Chennai"
13.0455669,80.1860882,Unnamed Apartment,Apartment Complex,"Second Main Road, Chennai"
13.0672761,80.2727424,Apple Residence,Residency,", Chennai"
13.0317219,80.2331261,V.S.C. Apartments,Apartment Complex,", Chennai"
13.0306567,80.2754802,Unnamed Apartment,Apartment Complex,", Chennai"
13.0105081,80.2024718,Unnamed Apartment,Apartment Complex,", Chennai"
13.0104963,80.2026189,Unnamed Apartment,Apartment Complex,", Chennai"
13.0104775,80.2029033,Unnamed Apartment,Apartment Complex,", Chennai"
13.0100242,80.2026278,Unnamed Apartment,Apartment Complex,", Chennai"
13.0101472,80.2026348,Unnamed Apartment,Apartment Complex,", Chennai"
12.9978792,80.1986376,Priyam Apartments,Apartment Complex,", Chennai"
13.1180751,80.2123425,Soorya Apartments,Apartment Complex,", Chennai"
13.0209052,80.1829317,Unnamed Apartment,Apartment Complex,", Chennai"
13.0209603,80.1826085,Unnamed Apartment,Apartment Complex,", Chennai"
13.0122461,80.1804446,Saraswathi Castle,Residential Apartment,"River View Avenue, Chennai"
13.0206677,80.1825106,Unnamed Apartment,Apartment Complex,", Chennai"
13.065916,80.2503035,Unnamed Apartment,Apartment Complex,", Chennai"
13.0658596,80.2509982,Unnamed Apartment,Apartment Complex,", Chennai"
13.0655612,80.2514758,Unnamed Apartment,Apartment Complex,", Chennai"
13.0242491,80.2548717,Shree Apartments,Apartment Complex,"RA Puram 7th Main Road, Chennai"
13.023724,80.2547938,Jains Garnet Grace,Residential Apartment,"RA Puram 1st Cross Street, Chennai"
13.0835481,80.1759421,Unnamed Apartment,Apartment Complex,", Chennai"
13.0133584,80.2415303,kurinji flats,Apartment Complex,", Chennai"
13.0621026,80.2366828,Unnamed Apartment,Apartment Complex,", Chennai"
12.9974929,80.237006,F3,Residential Apartment,", Chennai"
13.026291,80.216595,Unnamed Apartment,Apartment Complex,", Chennai"
13.0262194,80.2170229,Unnamed Apartment,Apartment Complex,", Chennai"
13.0104848,80.2027543,Unnamed Apartment,Apartment Complex,", Chennai"
13.0105176,80.2023368,Unnamed Apartment,Apartment Complex,", Chennai"
13.0098547,80.2026036,Unnamed Apartment,Apartment Complex,", Chennai"
13.0179074,80.2612693,Unnamed Apartment,Apartment Complex,", Chennai"
13.0261001,80.2652423,Unnamed Apartment,Apartment Complex,", Chennai"
13.0153039,80.2291372,Ranganayaki Towers,Residential Apartment,", Chennai"
13.0152753,80.2293064,Sri Krishna Kuteeram,Residential Apartment,", Chennai"
13.0439911,80.1463196,Unnamed Apartment,Apartment Complex,", Chennai"
13.0443675,80.1462996,Unnamed Apartment,Apartment Complex,", Chennai"
13.042674,80.149117,Unnamed Apartment,Apartment Complex,", Chennai"
13.0063352,80.2490678,Unnamed Apartment,Apartment Complex,", Chennai"
13.0154249,80.227941,Prashanthi Nilayam,Residential Apartment,", Chennai"
13.0163064,80.2282141,New VishwaShanthi Apartments,Apartment Complex,"LDG Road, chennai"
13.0153387,80.2289744,Lakshan,Residential Apartment,", Chennai"
13.0154224,80.2284754,Harinivas,Residential Apartment,", Chennai"
13.015593,80.227954,Dual's Aditya,Residential Apartment,", Chennai"
13.0158969,80.2283953,Chith Kala Apartments,Apartment Complex,", Chennai"
13.0214056,80.2685551,Lexington Terrace,Residential Apartment,"Karpagam Avenue, Chennai"
13.0647387,80.2527855,Unnamed Apartment,Apartment Complex,", Chennai"
13.0645277,80.2529655,Unnamed Apartment,Apartment Complex,", Chennai"
13.0145804,80.1561376,Uma Sudhan Dev Apartments,Apartment Complex,", Chennai"
13.0156781,80.1542381,Unnamed Apartment,Apartment Complex,", Chennai"
13.0649187,80.2526295,Unnamed Apartment,Apartment Complex,", Chennai"
13.0136305,80.156345,RSD'S Adarsh,Residential Apartment,", Chennai"
13.0637788,80.2536275,Unnamed Apartment,Apartment Complex,", Chennai"
13.063586,80.2537874,Unnamed Apartment,Apartment Complex,", Chennai"
13.0156755,80.153994,Unnamed Apartment,Apartment Complex,", Chennai"
12.9838824,80.2573439,Unnamed Apartment,Apartment Complex,", Chennai"
12.9842693,80.2573923,Unnamed Apartment,Apartment Complex,", Chennai"
12.9843132,80.2579695,Unnamed Apartment,Apartment Complex,", Chennai"
12.9835241,80.2573183,Unnamed Apartment,Apartment Complex,", Chennai"
12.9797856,80.2586895,Unnamed Apartment,Apartment Complex,", Chennai"
12.9847464,80.2579561,Unnamed Apartment,Apartment Complex,", Chennai"
12.979746,80.2589076,Unnamed Apartment,Apartment Complex,", Chennai"
12.9604923,80.1206088,Unnamed Apartment,Apartment Complex,", Chennai"
12.9607393,80.1198596,Unnamed Apartment,Apartment Complex,", Chennai"
12.9606579,80.1201253,Unnamed Apartment,Apartment Complex,", Chennai"
12.9605727,80.1203814,Unnamed Apartment,Apartment Complex,", Chennai"
13.0374922,80.2315893,Sarojini Appartment,Residential Apartment,"Sarojini Street, Chennai"
13.0379202,80.2282034,RAMS FLATS,Apartment Complex,"Rameswaram Street, chennai-17"
12.9605137,80.1215547,Unnamed Apartment,Apartment Complex,", Chennai"
12.9612755,80.1217801,Unnamed Apartment,Apartment Complex,", Chennai"
12.9612176,80.1210708,Unnamed Apartment,Apartment Complex,", Chennai"
12.961028,80.1216941,Unnamed Apartment,Apartment Complex,", Chennai"
12.9609849,80.1209778,Unnamed Apartment,Apartment Complex,", Chennai"
12.9615224,80.1218718,Unnamed Apartment,Apartment Complex,", Chennai"
12.9607848,80.1216023,Unnamed Apartment,Apartment Complex,", Chennai"
12.9625611,80.1215047,Unnamed Apartment,Apartment Complex,", Chennai"
12.9614653,80.1211837,Unnamed Apartment,Apartment Complex,", Chennai"
12.9628175,80.1215974,Unnamed Apartment,Apartment Complex,", Chennai"
12.9594063,80.1210966,Unnamed Apartment,Apartment Complex,", Chennai"
12.961773,80.1219618,Unnamed Apartment,Apartment Complex,", Chennai"
12.9630426,80.1216703,Unnamed Apartment,Apartment Complex,", Chennai"
12.9617247,80.121289,Unnamed Apartment,Apartment Complex,", Chennai"
12.9598369,80.1212702,Unnamed Apartment,Apartment Complex,", Chennai"
12.9623546,80.1220499,Unnamed Apartment,Apartment Complex,", Chennai"
12.9602989,80.1214617,Unnamed Apartment,Apartment Complex,", Chennai"
12.9620361,80.1213415,Unnamed Apartment,Apartment Complex,", Chennai"
12.9600569,80.1213711,Unnamed Apartment,Apartment Complex,", Chennai"
12.9621037,80.122035,Unnamed Apartment,Apartment Complex,", Chennai"
12.9622991,80.1214286,Unnamed Apartment,Apartment Complex,", Chennai"
13.0752075,80.1785426,Unnamed Apartment,Apartment Complex,", Chennai"
13.0772311,80.1742201,Unnamed Apartment,Apartment Complex,", Chennai"
12.9591828,80.1470347,KGEYES Ashtoria,Residential Apartment,"Station Border Road, Chromepet"
13.0752868,80.1798992,Lake Garden Flats,Apartment Complex,", Chennai"
13.0681147,80.1619582,Unnamed Apartment,Apartment Complex,", Chennai"
13.0366049,80.1521642,Unnamed Apartment,Apartment Complex,", Chennai"
12.9801711,80.2214585,Unnamed Apartment,Apartment Complex,", Chennai"
12.9740673,80.1909979,ML Residency,Residency,", Chennai"
12.9798783,80.2214687,Unnamed Apartment,Apartment Complex,", Chennai"
12.9742697,80.1906984,Kathirkamam Apartments,Apartment Complex,", Chennai"
12.9771003,80.2238416,C Block CEE DEE YES Velachery Enclave,Residential Apartment,", Chennai"
12.9770689,80.224041,B Block CEE DEE YES Velachery Enclave,Residential Apartment,", Chennai"
12.9772862,80.2240551,A Block CEE DEE YES Velachery Enclave,Residential Apartment,", Chennai"
13.0289566,80.1859331,R.K. Green House Apartments,Apartment Complex,", Chennai"
13.028806,80.1860236,R.K. Green House Apartments,Apartment Complex,", Chennai"
13.0288361,80.1859138,R.K. Green House Apartments,Apartment Complex,", Chennai"
13.0289439,80.1860425,R.K. Green House Apartments,Apartment Complex,", Chennai"
13.0411585,80.2389614,Urvashi Residency,Residency,"Raja Badar Street, Chennai"
12.9806562,80.2178415,Dev Apartments,Apartment Complex,", Chennai"
12.9789423,80.2177583,vasanth Apartments,Apartment Complex,"Velachery Bypass Road, Chennai"
12.9783554,80.2171986,Unnamed Apartment,Apartment Complex,", Chennai"
12.9783606,80.217469,Unnamed Apartment,Apartment Complex,", Chennai"
13.0098438,80.1899815,Unnamed Apartment,Apartment Complex,", Chennai"
13.0097921,80.1902424,Unnamed Apartment,Apartment Complex,", Chennai"
13.0101512,80.1900471,Unnamed Apartment,Apartment Complex,", Chennai"
13.0103119,80.1900649,Unnamed Apartment,Apartment Complex,", Chennai"
13.0101039,80.1903138,Unnamed Apartment,Apartment Complex,", Chennai"
13.0100481,80.1905749,Unnamed Apartment,Apartment Complex,", Chennai"
13.0097418,80.1905115,Unnamed Apartment,Apartment Complex,", Chennai"
13.0096876,80.1899466,Unnamed Apartment,Apartment Complex,", Chennai"
13.0097374,80.1896884,Unnamed Apartment,Apartment Complex,", Chennai"
13.0096337,80.1902138,Unnamed Apartment,Apartment Complex,", Chennai"
13.0095844,80.1904789,Unnamed Apartment,Apartment Complex,", Chennai"
13.0109708,80.1887268,Unnamed Apartment,Apartment Complex,", Chennai"
13.0145065,80.1925921,Unnamed Apartment,Apartment Complex,", Chennai"
13.0106885,80.1899109,Unnamed Apartment,Apartment Complex,", Chennai"
13.0106246,80.1902621,Unnamed Apartment,Apartment Complex,", Chennai"
13.0110942,80.1894975,Unnamed Apartment,Apartment Complex,", Chennai"
13.0107807,80.1894276,Unnamed Apartment,Apartment Complex,", Chennai"
13.0105559,80.1906132,Unnamed Apartment,Apartment Complex,", Chennai"
13.0109355,80.1903183,Unnamed Apartment,Apartment Complex,", Chennai"
13.0108662,80.1906647,Unnamed Apartment,Apartment Complex,", Chennai"
13.011001,80.1899679,Unnamed Apartment,Apartment Complex,", Chennai"
13.0106429,80.1909357,Unnamed Apartment,Apartment Complex,", Chennai"
13.0102149,80.1906079,Unnamed Apartment,Apartment Complex,", Chennai"
13.010253,80.1903329,Unnamed Apartment,Apartment Complex,", Chennai"
12.9783622,80.2173492,Unnamed Apartment,Apartment Complex,", Chennai"
12.964402,80.1593998,Block 4,Residential Apartment,", Chennai"
12.9643132,80.1596389,Block 5,Residential Apartment,", Chennai"
12.9645113,80.1591887,Block 3,Residential Apartment,", Chennai"
12.964609,80.1588988,Block 2,Residential Apartment,", Chennai"
13.0649754,80.1531143,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667934,80.1533141,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667599,80.1526916,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667929,80.1524006,Unnamed Apartment,Apartment Complex,", Chennai"
13.0644778,80.1528353,Unnamed Apartment,Apartment Complex,", Chennai"
13.0671759,80.1536889,Unnamed Apartment,Apartment Complex,", Chennai"
13.0668011,80.1522392,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667925,80.1535148,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667979,80.1537027,Unnamed Apartment,Apartment Complex,", Chennai"
13.0652371,80.152791,Unnamed Apartment,Apartment Complex,", Chennai"
13.0645494,80.1524912,Unnamed Apartment,Apartment Complex,", Chennai"
13.0667386,80.153042,Unnamed Apartment,Apartment Complex,", Chennai"
13.0115524,80.1950329,Unnamed Apartment,Apartment Complex,", Chennai"
13.0118726,80.1947002,Unnamed Apartment,Apartment Complex,", Chennai"
13.0115214,80.1946238,Unnamed Apartment,Apartment Complex,", Chennai"
13.0113825,80.1950008,Unnamed Apartment,Apartment Complex,", Chennai"
13.0116957,80.1946533,Unnamed Apartment,Apartment Complex,", Chennai"
13.0109761,80.19506,Unnamed Apartment,Apartment Complex,", Chennai"
13.0111451,80.1950949,Unnamed Apartment,Apartment Complex,", Chennai"
13.0113527,80.1945936,Unnamed Apartment,Apartment Complex,", Chennai"
13.0632919,80.1524996,Unnamed Apartment,Apartment Complex,", Chennai"
13.0630717,80.152504,Unnamed Apartment,Apartment Complex,", Chennai"
13.0704017,80.1600272,B Block,Residential Apartment,", Chennai"
13.0672065,80.152731,Unnamed Apartment,Apartment Complex,", Chennai"
13.0671956,80.1529374,Unnamed Apartment,Apartment Complex,", Chennai"
13.06721,80.1534094,Unnamed Apartment,Apartment Complex,", Chennai"
13.067351,80.1512951,Unnamed Apartment,Apartment Complex,", Chennai"
13.0705292,80.1596938,C Block,Residential Apartment,", Chennai"
13.0635325,80.1525131,Unnamed Apartment,Apartment Complex,", Chennai"
13.0671519,80.1524062,Unnamed Apartment,Apartment Complex,", Chennai"
13.070403,80.1602897,A Block,Residential Apartment,", Chennai"
13.0672013,80.15312,Unnamed Apartment,Apartment Complex,", Chennai"
12.9765595,80.2216088,LCS Homes,Residential Apartment,", Chennai"
12.9837528,80.2592081,Unnamed Apartment,Apartment Complex,", Chennai"
12.9830012,80.1807301,Ananda Bhairavi Apartments,Apartment Complex,", Chennai"
13.0153651,80.1987436,Unnamed Apartment,Apartment Complex,"4th Cross Street, Chennai"
12.9580027,80.1268405,Bashyam Navaratna Apartments,Apartment Complex,"Tiruneermalai Main Road, Chennai"
13.0071972,80.2456317,Unnamed Apartment,Apartment Complex,", Chennai"
13.0198273,80.1807433,Jains Avantika,Residential Apartment,", Chennai"
13.0170547,80.1530106,Rajasri Apartments,Apartment Complex,"Krishna Street, Chennai"
12.9813718,80.2661735,Unnamed Apartment,Apartment Complex,", Chennai"
12.9807598,80.265952,Unnamed Apartment,Apartment Complex,", Chennai"
12.9811284,80.2661079,Unnamed Apartment,Apartment Complex,", Chennai"
12.9815274,80.2619439,Unnamed Apartment,Apartment Complex,", Chennai"
12.9722894,80.18978,Unnamed Apartment,Apartment Complex,"பாலாஜி நகர் 10வது தெரு, Chennai"
12.9724869,80.1894382,Salma Amar Enclave,Residential Apartment,", Chennai"
13.0699949,80.169362,Unnamed Apartment,Apartment Complex,", Chennai"
13.070099,80.16672,Unnamed Apartment,Apartment Complex,", Chennai"
13.0727357,80.1679385,Unnamed Apartment,Apartment Complex,", Chennai"
13.0734175,80.1560583,AKS Serenity C Block,Residential Apartment,", Chennai"
13.0708973,80.1694543,Unnamed Apartment,Apartment Complex,", Chennai"
13.0728979,80.1561327,AKS Serenity A Block,Residential Apartment,", Chennai"
13.0690482,80.1685222,Unnamed Apartment,Apartment Complex,", Chennai"
13.0695328,80.1695515,Unnamed Apartment,Apartment Complex,", Chennai"
13.0691791,80.1661399,Unnamed Apartment,Apartment Complex,", Chennai"
13.069766,80.1672778,Unnamed Apartment,Apartment Complex,", Chennai"
13.0736801,80.15609,AKS Serenity D Block,Residential Apartment,", Chennai"
13.0739377,80.15606,AKS Serenity E Block,Residential Apartment,", Chennai"
13.0575064,80.2288876,Arunodhaya Apartment,Apartment Complex,", Chennai"
13.0190009,80.2474088,Pragati Apartments,Apartment Complex,", Chennai"
13.019135,80.2460868,Kottur Terrace,Residential Apartment,", Chennai"
13.0194422,80.2463266,Anmol Crest,Residential Apartment,", Chennai"
13.0188386,80.2464174,Sai Niketan,Residential Apartment,", Chennai"
13.0192146,80.2470867,Ashok Tapasvi,Residential Apartment,", Chennai"
13.0196002,80.2460602,Pearl Apartments,Apartment Complex,", Chennai"
13.0189387,80.2462108,Ashirwad Apartments,Apartment Complex,", Chennai"
13.0470485,80.233751,Dwaraka apartments,Apartment Complex,", Chennai"
12.9819132,80.2663855,Unnamed Apartment,Apartment Complex,", Chennai"
12.9826714,80.2666617,Unnamed Apartment,Apartment Complex,", Chennai"
12.9825382,80.2668047,Unnamed Apartment,Apartment Complex,", Chennai"
12.9817602,80.2665598,Unnamed Apartment,Apartment Complex,", Chennai"
12.9821419,80.2664815,Unnamed Apartment,Apartment Complex,", Chennai"
12.9821523,80.2619523,Unnamed Apartment,Apartment Complex,", Chennai"
12.981947,80.2666656,Unnamed Apartment,Apartment Complex,", Chennai"
13.0136643,80.130684,Lena flat,Apartment Complex,"purushothaman nagar periyapanicherry, chennai"
12.982878,80.2663889,Unnamed Apartment,Apartment Complex,", Chennai"
12.9826969,80.2662358,Unnamed Apartment,Apartment Complex,", Chennai"
12.9823665,80.2666214,Unnamed Apartment,Apartment Complex,", Chennai"
12.9962444,80.212092,Lakshmi Griha Apartments,Apartment Complex,", Chennai"
12.9966121,80.2135116,Race View Apartment,Apartment Complex,", Chennai"
13.0473876,80.25524,Floral Park,Residential Apartment,", Chennai"
12.9980073,80.2069513,Unnamed Apartment,Apartment Complex,", Chennai"
13.0670671,80.169708,Unnamed Apartment,Apartment Complex,", Chennai"
13.0671052,80.1699538,Unnamed Apartment,Apartment Complex,", Chennai"
13.067304,80.1704539,Unnamed Apartment,Apartment Complex,", Chennai"
13.0673246,80.1707069,Unnamed Apartment,Apartment Complex,", Chennai"
13.0679108,80.169715,Unnamed Apartment,Apartment Complex,", Chennai"
13.0674239,80.1697728,Unnamed Apartment,Apartment Complex,", Chennai"
13.068564,80.1701788,Unnamed Apartment,Apartment Complex,", Chennai"
13.0681468,80.1696843,Unnamed Apartment,Apartment Complex,", Chennai"
13.0676784,80.1697459,Unnamed Apartment,Apartment Complex,", Chennai"
13.068513,80.1708031,Unnamed Apartment,Apartment Complex,", Chennai"
13.0681503,80.1705544,Block A,Residential Apartment,", Chennai"
13.0684894,80.170551,Unnamed Apartment,Apartment Complex,", Chennai"
13.0678984,80.1705876,Unnamed Apartment,Apartment Complex,", Chennai"
13.0676639,80.170611,Unnamed Apartment,Apartment Complex,", Chennai"
13.0685189,80.1698389,Unnamed Apartment,Apartment Complex,", Chennai"
13.068483,80.1695963,Unnamed Apartment,Apartment Complex,", Chennai"
13.0759933,80.1653098,Unnamed Apartment,Apartment Complex,", Chennai"
13.0757823,80.1623329,Unnamed Apartment,Apartment Complex,", Chennai"
13.0754894,80.1649725,Unnamed Apartment,Apartment Complex,", Chennai"
13.0762931,80.1653554,Unnamed Apartment,Apartment Complex,", Chennai"
13.0755165,80.1623579,Unnamed Apartment,Apartment Complex,", Chennai"
13.0757213,80.1652639,Unnamed Apartment,Apartment Complex,", Chennai"
13.0762679,80.1650528,Unnamed Apartment,Apartment Complex,", Chennai"
13.0757529,80.1650136,Unnamed Apartment,Apartment Complex,", Chennai"
13.0754362,80.1652093,Unnamed Apartment,Apartment Complex,", Chennai"
13.0761369,80.1648589,Unnamed Apartment,Apartment Complex,", Chennai"
13.0779478,80.1646768,Unnamed Apartment,Apartment Complex,", Chennai"
13.0710466,80.1632013,Unnamed Apartment,Apartment Complex,", Chennai"
13.071485,80.1632525,Unnamed Apartment,Apartment Complex,", Chennai"
13.0739724,80.1646565,Unnamed Apartment,Apartment Complex,", Chennai"
13.0761309,80.1642273,Unnamed Apartment,Apartment Complex,", Chennai"
13.0742786,80.1650932,Unnamed Apartment,Apartment Complex,", Chennai"
13.0739618,80.1651203,Unnamed Apartment,Apartment Complex,", Chennai"
13.0684039,80.1701986,Unnamed Apartment,Apartment Complex,", Chennai"
13.0741408,80.164311,Unnamed Apartment,Apartment Complex,", Chennai"
13.070396,80.1628771,Unnamed Apartment,Apartment Complex,", Chennai"
13.0701641,80.1631632,Unnamed Apartment,Apartment Complex,", Chennai"
13.0706167,80.1631905,Unnamed Apartment,Apartment Complex,", Chennai"
13.0698865,80.1628927,Unnamed Apartment,Apartment Complex,", Chennai"
13.0744817,80.1651155,Unnamed Apartment,Apartment Complex,", Chennai"
13.0755334,80.1647938,Unnamed Apartment,Apartment Complex,", Chennai"
13.0758369,80.1648167,Unnamed Apartment,Apartment Complex,", Chennai"
12.9569097,80.2383234,Doshi Oriana Apartment Block 2,Apartment Complex,"Janaki Raman Nagar Rd, Perungudi"
12.9569027,80.2385929,Doshi Oriana Apartment Block 1,Apartment Complex,"Janaki Raman Nagar Rd, Perungudi"
12.9621906,80.2428834,Plaza Court Apartments,Apartment Complex,", Chennai"
13.0159813,80.240236,University Of Madras Vice Chancellor Residence,Residency,"Surya Nagar, Kotturpuram, Chennai"
13.0759803,80.165768,Unnamed Apartment,Apartment Complex,", Chennai"
13.0103137,80.2030263,Unnamed Apartment,Apartment Complex,", Chennai"
12.9879646,80.2226464,Unnamed Apartment,Apartment Complex,", Chennai"
12.9877974,80.2228151,Unnamed Apartment,Apartment Complex,", Chennai"
12.9885465,80.2218855,Unnamed Apartment,Apartment Complex,", Chennai"
12.9882543,80.2219875,Unnamed Apartment,Apartment Complex,", Chennai"
12.9814423,80.2208813,Sakthi Elegance Apartments,Apartment Complex,"Velachery Main Road, Chennai"
12.9884989,80.2220625,Unnamed Apartment,Apartment Complex,", Chennai"
12.9881103,80.2223355,Unnamed Apartment,Apartment Complex,", Chennai"
12.9548457,80.2083627,Arasan Apartments,Apartment Complex,", Chennai"
13.006345,80.2500421,Unnamed Apartment,Apartment Complex,", Chennai"
13.006389,80.2509843,Unnamed Apartment,Apartment Complex,", Chennai"
13.0063437,80.2493295,Unnamed Apartment,Apartment Complex,", Chennai"
13.0063724,80.2502684,Unnamed Apartment,Apartment Complex,", Chennai"
12.9310567,80.1893481,Isha Yara,Residential Apartment,", Chennai"
12.9308318,80.188944,Isha Yara,Residential Apartment,", Chennai"
12.9310818,80.1889649,Isha Yara,Residential Apartment,", Chennai"
12.9308187,80.1893199,Isha Yara,Residential Apartment,", Chennai"
12.931319,80.1889927,Isha Yara,Residential Apartment,", Chennai"
13.0483902,80.1970252,Ys Enclave office,Residential Apartment,"Arcot Road, Chennai"
12.9915618,80.19885,Unnamed Apartment,Apartment Complex,", Chennai"
12.9755406,80.2645835,Unnamed Apartment,Apartment Complex,", Chennai"
12.975563,80.2655707,Unnamed Apartment,Apartment Complex,", Chennai"
12.9755306,80.2648374,Unnamed Apartment,Apartment Complex,", Chennai"
12.9757051,80.2630122,Unnamed Apartment,Apartment Complex,", Chennai"
12.9761258,80.2626066,Unnamed Apartment,Apartment Complex,", Chennai"
12.9754862,80.2653234,Unnamed Apartment,Apartment Complex,", Chennai"
12.976143,80.2633651,SPL Bay Brease,Residential Apartment,", Chennai"
12.975968,80.2654006,Unnamed Apartment,Apartment Complex,", Chennai"
12.9758218,80.2627425,Unnamed Apartment,Apartment Complex,", Chennai"
12.9760425,80.264586,Unnamed Apartment,Apartment Complex,", Chennai"
12.9761643,80.2630955,Vinay Vihar,Residential Apartment,", Chennai"
12.9759827,80.265275,Unnamed Apartment,Apartment Complex,", Chennai"
12.9759701,80.2655881,Unnamed Apartment,Apartment Complex,", Chennai"
13.0497495,80.1908821,Balambal Apartments,Apartment Complex,", Chennai"
13.01357,80.1455299,Unnamed Apartment,Apartment Complex,", Chennai"
13.0134371,80.1454482,Unnamed Apartment,Apartment Complex,", Chennai"
13.0134388,80.1453882,Unnamed Apartment,Apartment Complex,", Chennai"
13.0134315,80.1453084,Unnamed Apartment,Apartment Complex,", Chennai"
13.0516656,80.228588,Amana Building,Residential Apartment,"Akbarabad 1st Street, Chennai"
13.0503945,80.2299036,Station View Apartments,Apartment Complex,", Chennai"
13.0526415,80.229166,Prashanth apartments,Apartment Complex,", Chennai"
13.0520584,80.2284341,GRN Jothir Arunachala Apartments,Apartment Complex,"Station View Rd, Akbarabad, Kodambakkam, Chennai"
12.9758634,80.2090499,Natwest Paduka Pavani Apartments,Apartment Complex,"Kalki Nagar 1st Cross, Chennai"
12.9760329,80.2091386,Natwest Pavithra Apartments,Apartment Complex,"Kalki Nagar 1st Cross, Chennai"
12.9708036,80.2101468,Metro Court,Residential Apartment,", Chennai"
12.9302285,80.1892907,Unnamed Apartment,Apartment Complex,", Chennai"
12.9295255,80.1892264,Unnamed Apartment,Apartment Complex,", Chennai"
12.9304763,80.1893059,Isha Yara,Residential Apartment,", Chennai"
12.9300081,80.1892491,Unnamed Apartment,Apartment Complex,", Chennai"
12.9292815,80.189204,Unnamed Apartment,Apartment Complex,", Chennai"
12.9297585,80.1892424,Unnamed Apartment,Apartment Complex,", Chennai"
13.0357029,80.2644842,Nagalakshmi Apartments,Apartment Complex,"Ramachandra Road, Chennai"
12.9303475,80.1324472,"14/20, Kasiappar Street, East Tambaram, Chennai - 600059",Residential Apartment,"Kasiappar street, East, Tambaram, Chennai"
12.9365654,80.2397025,A. R. Samriddhi Flats,Apartment Complex,", Chennai"
12.9312469,80.2355299,C R's Gokulam Apartments,Apartment Complex,", Chennai"
13.0754467,80.1677461,Unnamed Apartment,Apartment Complex,", Chennai"
12.9421375,80.207202,Unnamed Apartment,Apartment Complex,", Chennai"
12.9419134,80.2070374,Unnamed Apartment,Apartment Complex,", Chennai"
12.9865251,80.25773,Unnamed Apartment,Apartment Complex,", Chennai"
12.9900612,80.2568062,Century Enclave,Residential Apartment,"Kalakshetra Road, Chennai"
12.987679,80.2584023,Clasic Rudhra Ramaniyam,Residential Apartment,", Chennai"
12.9867765,80.2582632,Unnamed Apartment,Apartment Complex,", Chennai"
12.9876463,80.2589923,Unnamed Apartment,Apartment Complex,", Chennai"
12.9863129,80.2576676,Unnamed Apartment,Apartment Complex,", Chennai"
12.9901528,80.2564259,SPL Asmana,Residential Apartment,"Kalakshetra Road, Chennai"
12.9877491,80.2578922,Unnamed Apartment,Apartment Complex,", Chennai"
12.9827678,80.2174648,Unnamed Apartment,Apartment Complex,", Chennai"
13.0162266,80.2283925,Vasanth Apartments,Apartment Complex,"LDG Road, Chennai"
13.015968,80.2282086,Arihant Vipassana,Residential Apartment,"West Mada Street, Chennai"
12.9774591,80.2597986,Unnamed Apartment,Apartment Complex,", Chennai"
12.9774403,80.2601521,Unnamed Apartment,Apartment Complex,", Chennai"
12.9760413,80.2586086,Unnamed Apartment,Apartment Complex,", Chennai"
12.9610606,80.2011213,Unnamed Apartment,Apartment Complex,", Chennai"
12.9898175,80.2567479,Century Enclave,Residential Apartment,"Kalakshethra Rd, Chennai"
13.0400827,80.227603,Rams Apartment,Apartment Complex,", Chennai"
13.0366303,80.2228271,Vijaya Vilas,Residential Apartment,"Lake View Rd,Gokulam Colony, Ramakrishnapuram, West Mambalam, Chennai"
13.0610878,80.1893538,Sai Annai,Residential Apartment,"Muniappa Nagar Main Road, Nerkundram"
