CellID,Lat,Lon,apartments,tourist_places,supermarkets,clothing_shops,RawScore,Score_0_1000,Rank
161.0,12.935915314630925,80.19737333812432,122.00237810701103,8.11202612129512,4.930809858387793,-11.844265239188296,123.20094884750563,535.2889614990112,144
162.0,12.935915314630925,80.20635644987422,114.70412333779498,12.532628971147055,3.948271733183289,-10.122071093799796,121.06295294832552,532.7900478244825,146
163.0,12.935915314630925,80.21533956162413,76.94733451752171,12.21524351786817,1.289739309640883,-2.73559615664271,87.71672118838805,493.8145967626412,193
164.0,12.935915314630925,80.22432267337405,39.50121886423241,13.409360364271182,0.2817625032156033,-1.2336729501706152,51.95866878154858,452.02018257866985,297
165.0,12.935915314630925,80.23330578512396,47.18175099548374,17.81097605391516,0.9485659054293727,-3.484813233645129,62.45647972118314,464.2901421794951,257
166.0,12.935915314630925,80.24228889687387,63.62092077540861,18.02716979897497,1.8041929234622847,-5.223422676954884,78.22886082089097,482.7250787596133,216
167.0,12.935915314630925,80.25127200862377,62.102607374504515,14.321265385233419,1.7784076862613967,-5.171163936603792,73.03111650939555,476.649896696972,228
168.0,12.935915314630925,80.26025512037369,42.106881546004445,9.290596323226456,0.9088663626722853,-3.116144571864883,49.1901996600383,448.7843647046011,307
169.0,12.935915314630925,80.2692382321236,15.044288119587586,2.306523675105439,0.27609621150073715,-0.9704980252987891,16.656409980894974,410.75850509250847,421
170.0,12.935915314630925,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
171.0,12.944959031960497,80.13449155587494,47.97770921983377,30.832415113801698,4.053571158198505,-27.09768087663702,55.76601461519696,456.4702512485922,284
172.0,12.944959031960497,80.14347466762486,50.265495861587745,43.430456997185274,5.926419198959254,-30.116114216266197,69.50625784146607,472.53000220631935,240
173.0,12.944959031960497,80.15245777937477,31.04647567993171,32.754121353171556,3.4280295900607607,-14.15554864812116,53.07307797504287,453.3227165890069,293
174.0,12.944959031960497,80.16144089112467,17.594560350284095,15.342710896392944,0.2334889575445097,-0.0,33.17076020422155,430.06066353670985,356
175.0,12.944959031960497,80.17042400287458,28.425320101932584,8.837458938328005,1.2300580074075693,-0.0,38.49283704766816,436.2811668623156,339
176.0,12.944959031960497,80.1794071146245,45.32042952755924,13.960018694340459,4.487390518163668,-6.288576022722303,57.479262717341065,458.47271491653004,277
177.0,12.944959031960497,80.18839022637441,62.784466561453996,19.661552117427753,7.482658376137236,-12.202200618937734,77.72647643608126,482.13788623527216,217
178.0,12.944959031960497,80.19737333812432,85.6003502711645,18.524888030906197,7.084311204715769,-13.96113667134278,97.24841283544369,504.9553452586288,179
179.0,12.944959031960497,80.20635644987422,105.36225814915406,13.861090064323005,3.695093355690765,-8.027514686695588,114.89092688247224,525.5761142797909,152
180.0,12.944959031960497,80.21533956162413,88.60736437927899,8.861286142214587,1.1162314015617787,-1.7483568867168136,96.83652503633853,504.4739261623854,180
181.0,12.944959031960497,80.22432267337405,69.18357001648988,10.806324021642048,0.5797524395422584,-1.449325857196315,79.12032062047787,483.7670270085948,210
182.0,12.944959031960497,80.23330578512396,116.87352109569679,18.425298915325033,1.895674840584089,-5.960877648800853,131.23361720280508,544.6776346969858,132
183.0,12.944959031960497,80.24228889687387,155.81784436117843,18.48995386500182,3.0224652192063157,-9.781251865578065,167.54901157980848,587.1234764497217,93
184.0,12.944959031960497,80.25127200862377,133.2672829809755,11.029482368689568,2.802666185819155,-11.079817461588242,136.01961407389598,550.2715617162131,125
185.0,12.944959031960497,80.26025512037369,85.59886911332143,6.563528839503039,1.3472412893674792,-8.556852273380688,84.95278696881125,490.5840793330021,197
186.0,12.944959031960497,80.2692382321236,32.027519684833976,2.5361811024331162,0.3304037810842007,-3.6514981295644424,31.242606438786854,427.8070157103101,364
187.0,12.944959031960497,80.27822134387351,0.4365805893420427,0.4663365538936335,0.0,-0.0,0.9029171432356762,392.34564532569897,596
188.0,12.954002749290067,80.13449155587494,64.46571775765103,17.54400499426033,5.9389983528521375,-31.968457914378455,55.98026319038505,456.720667395083,283
189.0,12.954002749290067,80.14347466762486,49.68910953592223,27.156764650613567,9.281306255415466,-39.54165063672815,46.5855298052231,445.7399972573453,316
190.0,12.954002749290067,80.15245777937477,47.32115767985377,22.28736324273152,6.17385575865849,-19.63513368926881,56.14724299197496,456.9158352668844,282
191.0,12.954002749290067,80.16144089112467,36.9744106966061,9.429648687284942,1.6042194803730827,-1.372830567823438,46.635448296440686,445.7983425518163,315
192.0,12.954002749290067,80.17042400287458,38.54273086857184,9.029554396220425,1.6445227401591358,-3.6866753903846914,45.5301326145667,444.50643714022726,323
193.0,12.954002749290067,80.1794071146245,41.750055149983474,24.49011662782005,5.517702506066834,-14.449318392180324,57.30855589169004,458.2731908570506,279
194.0,12.954002749290067,80.18839022637441,44.04241252078945,41.953382722104706,9.35344758887537,-28.034822049638574,67.31442078213095,469.96815837770777,246
