CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
127.0,12.822500000000002,80.3285,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
128.0,12.822500000000002,80.3375,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
129.0,12.822500000000002,80.3465,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
130.0,12.822500000000002,80.3555,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
131.0,12.822500000000002,80.3645,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
132.0,12.822500000000002,80.3735,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
133.0,12.822500000000002,80.38250000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
134.0,12.822500000000002,80.39150000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
135.0,12.822500000000002,80.40050000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
136.0,12.831500000000002,80.0045,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
137.0,12.831500000000002,80.0135,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
138.0,12.831500000000002,80.0225,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
139.0,12.831500000000002,80.0315,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
140.0,12.831500000000002,80.0405,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
141.0,12.831500000000002,80.0495,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
142.0,12.831500000000002,80.0585,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
143.0,12.831500000000002,80.0675,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
144.0,12.831500000000002,80.0765,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
145.0,12.831500000000002,80.0855,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
146.0,12.831500000000002,80.0945,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
147.0,12.831500000000002,80.1035,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
148.0,12.831500000000002,80.1125,0.0,0.0,7.818768800375626,0.534339749895472,-0.0,-0.0,8.353108550271097,18.2008613841215,688
149.0,12.831500000000002,80.1215,0.0,1.4352319554999586,23.14172457800418,1.7292333283792338,-0.0,-0.0,26.30618986188337,53.36313888855352,518
150.0,12.831500000000002,80.1305,0.0,3.3160959976007987,28.03322223354924,3.4735479413089725,-0.0,-0.0,34.82286617245901,70.0436034088242,475
151.0,12.831500000000002,80.1395,0.0,3.179998512480706,15.465596990997277,4.555401472038147,-0.0,-0.0,23.200996975516134,47.28141664377037,541
152.0,12.831500000000002,80.1485,0.0,0.9264105900408875,3.0359720965583605,4.05754331064438,-0.0,-0.5917861215959894,7.42813987564764,16.389250070414597,699
153.0,12.831500000000002,80.1575,0.0,0.0,0.0,2.165178000727775,-0.0,-0.6496908953921599,1.5154871053356154,4.808935032093772,909
154.0,12.831500000000002,80.1665,0.0,0.0,0.0,1.508891769472997,-0.0,-0.27460526513736605,1.234286504335631,4.2581853643819105,924
155.0,12.831500000000002,80.1755,0.0,0.0,0.0,1.5768784349355296,-0.0,-0.0,1.5768784349355296,4.929173944305571,905
156.0,12.831500000000002,80.1845,0.0,0.0,1.9542358450972408,2.495587303275829,-0.0,-0.0,4.44982314837307,10.556023035856292,770
